"","image_file","category","subcategory","current_height","current_width","source","searched_label","resize_factor","H","FA","n_resp","memorability_wo_fa_correction","memorability_w_fa_correction" 
"8423","n04166281_4467.jpg","vehicle","car",500,333,"imagenet","sedan, saloon",1,61,2,97,0.628865979381443,0.608247422680412
"8424","n04166281_4636.jpg","vehicle","car",333,500,"imagenet","sedan, saloon",1,79,3,111,0.711711711711712,0.684684684684685
"8425","n04166281_4690.jpg","vehicle","car",375,500,"imagenet","sedan, saloon",1,77,1,90,0.855555555555556,0.844444444444444
"8426","n04166281_4756.jpg","vehicle","car",375,500,"imagenet","sedan, saloon",1,61,2,90,0.677777777777778,0.655555555555556
"8427","n04166281_4869.jpg","vehicle","car",333,500,"imagenet","sedan, saloon",1,74,1,100,0.74,0.73
"8428","n04166281_4915.jpg","vehicle","car",332,500,"imagenet","sedan, saloon",1,68,4,95,0.715789473684211,0.673684210526316
"8429","n04166281_4975.jpg","vehicle","car",375,500,"imagenet","sedan, saloon",1,77,2,88,0.875,0.852272727272727
"8430","n04166281_5182.jpg","vehicle","car",333,500,"imagenet","sedan, saloon",1,67,1,99,0.676767676767677,0.666666666666667
"8431","n04166281_5438.jpg","vehicle","car",375,500,"imagenet","sedan, saloon",1,92,3,110,0.836363636363636,0.809090909090909
"8432","n04166281_5551.jpg","vehicle","car",333,500,"imagenet","sedan, saloon",1,68,2,91,0.747252747252747,0.725274725274725
"8433","n04166281_5691.jpg","vehicle","car",375,500,"imagenet","sedan, saloon",1,72,2,93,0.774193548387097,0.752688172043011
"8434","n04166281_5699.jpg","vehicle","car",375,500,"imagenet","sedan, saloon",1,91,3,102,0.892156862745098,0.862745098039216
"8435","n04166281_5751.jpg","vehicle","car",305,500,"imagenet","sedan, saloon",1,71,3,102,0.696078431372549,0.666666666666667
"8436","n04166281_5752.jpg","vehicle","car",375,500,"imagenet","sedan, saloon",1,85,3,109,0.779816513761468,0.752293577981651
"8437","n04166281_5973.jpg","vehicle","car",333,500,"imagenet","sedan, saloon",1,67,2,94,0.712765957446808,0.691489361702128
"8438","n04166281_623.jpg","vehicle","car",375,500,"imagenet","sedan, saloon",1,85,3,98,0.86734693877551,0.836734693877551
"8439","n04166281_6355.jpg","vehicle","car",333,500,"imagenet","sedan, saloon",1,64,1,92,0.695652173913043,0.684782608695652
"8440","n04166281_6464.jpg","vehicle","car",375,500,"imagenet","sedan, saloon",1,83,0,97,0.855670103092783,0.855670103092783
"8441","n04166281_6507.jpg","vehicle","car",375,500,"imagenet","sedan, saloon",1,70,3,92,0.760869565217391,0.728260869565217
"8442","n04166281_6586.jpg","vehicle","car",333,500,"imagenet","sedan, saloon",1,70,6,96,0.729166666666667,0.666666666666667
"8443","n04166281_6626.jpg","vehicle","car",333,500,"imagenet","sedan, saloon",1,93,2,114,0.815789473684211,0.798245614035088
"8444","n04166281_6665.jpg","vehicle","car",375,500,"imagenet","sedan, saloon",1,73,4,107,0.682242990654206,0.644859813084112
"8445","n04166281_6690.jpg","vehicle","car",375,500,"imagenet","sedan, saloon",1,67,5,95,0.705263157894737,0.652631578947368
"8446","n04166281_6786.jpg","vehicle","car",375,500,"imagenet","sedan, saloon",1,94,3,116,0.810344827586207,0.78448275862069
"8447","n04166281_69.jpg","vehicle","car",375,500,"imagenet","sedan, saloon",1,82,1,109,0.752293577981651,0.743119266055046
"8448","n04166281_7105.jpg","vehicle","car",333,500,"imagenet","sedan, saloon",1,65,2,92,0.706521739130435,0.684782608695652
"8449","n04166281_73.jpg","vehicle","car",292,500,"imagenet","sedan, saloon",1,77,4,99,0.777777777777778,0.737373737373737
"8450","n04166281_8236.jpg","vehicle","car",375,500,"imagenet","sedan, saloon",1,64,0,88,0.727272727272727,0.727272727272727
"8451","n04166281_927.jpg","vehicle","car",332,500,"imagenet","sedan, saloon",1,67,2,90,0.744444444444444,0.722222222222222
"8452","n04166281_9737.jpg","vehicle","car",342,456,"imagenet","sedan, saloon",1,73,0,91,0.802197802197802,0.802197802197802
"8453","000000175136.jpg","vehicle","fishing boat",315,500,"coco","boat",1,63,3,101,0.623762376237624,0.594059405940594
"8454","000000377572.jpg","vehicle","fishing boat",427,640,"coco","boat",1,67,4,114,0.587719298245614,0.552631578947368
"8455","n03351262_1099.jpg","vehicle","fishing boat",248,330,"imagenet","fishing boat, fishing smack, fishing vessel",1,72,3,103,0.699029126213592,0.669902912621359
"8456","n03351262_1111.jpg","vehicle","fishing boat",362,500,"imagenet","fishing boat, fishing smack, fishing vessel",1,55,6,99,0.555555555555556,0.494949494949495
"8457","n03351262_1287.jpg","vehicle","fishing boat",400,300,"imagenet","fishing boat, fishing smack, fishing vessel",1,74,3,97,0.762886597938144,0.731958762886598
"8458","n03351262_13855.jpg","vehicle","fishing boat",375,500,"imagenet","fishing boat, fishing smack, fishing vessel",1,73,9,107,0.682242990654206,0.598130841121495
"8459","n03351262_1451.jpg","vehicle","fishing boat",400,504,"imagenet","fishing boat, fishing smack, fishing vessel",1,76,2,107,0.710280373831776,0.691588785046729
"8460","n03351262_1454.jpg","vehicle","fishing boat",351,500,"imagenet","fishing boat, fishing smack, fishing vessel",1,60,5,116,0.517241379310345,0.474137931034483
"8461","n03351262_15090.jpg","vehicle","fishing boat",375,500,"imagenet","fishing boat, fishing smack, fishing vessel",1,61,1,95,0.642105263157895,0.631578947368421
"8462","n03351262_17471.jpg","vehicle","fishing boat",375,500,"imagenet","fishing boat, fishing smack, fishing vessel",1,64,10,93,0.688172043010753,0.580645161290323
"8463","n03351262_1791.jpg","vehicle","fishing boat",384,500,"imagenet","fishing boat, fishing smack, fishing vessel",1,68,8,99,0.686868686868687,0.606060606060606
"8464","n03351262_1903.jpg","vehicle","fishing boat",480,360,"imagenet","fishing boat, fishing smack, fishing vessel",1,68,6,96,0.708333333333333,0.645833333333333
"8465","n03351262_2266.jpg","vehicle","fishing boat",300,225,"imagenet","fishing boat, fishing smack, fishing vessel",1,38,4,85,0.447058823529412,0.4
"8466","n03351262_2268.jpg","vehicle","fishing boat",375,500,"imagenet","fishing boat, fishing smack, fishing vessel",1,83,15,106,0.783018867924528,0.641509433962264
"8467","n03351262_24380.jpg","vehicle","fishing boat",380,500,"imagenet","fishing boat, fishing smack, fishing vessel",1,79,10,98,0.806122448979592,0.704081632653061
"8468","n03351262_341.jpg","vehicle","fishing boat",333,500,"imagenet","fishing boat, fishing smack, fishing vessel",1,68,7,100,0.68,0.61
"8469","n03351262_343.jpg","vehicle","fishing boat",324,432,"imagenet","fishing boat, fishing smack, fishing vessel",1,77,13,113,0.68141592920354,0.566371681415929
"8470","n03351262_4056.jpg","vehicle","fishing boat",500,375,"imagenet","fishing boat, fishing smack, fishing vessel",1,87,7,107,0.813084112149533,0.747663551401869
"8471","n03351262_4099.jpg","vehicle","fishing boat",375,500,"imagenet","fishing boat, fishing smack, fishing vessel",1,80,6,108,0.740740740740741,0.685185185185185
"8472","n03351262_4636.jpg","vehicle","fishing boat",333,500,"imagenet","fishing boat, fishing smack, fishing vessel",1,95,8,119,0.798319327731092,0.73109243697479
"8473","n03351262_4914.jpg","vehicle","fishing boat",500,373,"imagenet","fishing boat, fishing smack, fishing vessel",1,57,7,95,0.6,0.526315789473684
"8474","n03351262_5021.jpg","vehicle","fishing boat",347,500,"imagenet","fishing boat, fishing smack, fishing vessel",1,53,6,93,0.56989247311828,0.505376344086022
"8475","n03351262_5274.jpg","vehicle","fishing boat",375,500,"imagenet","fishing boat, fishing smack, fishing vessel",1,82,5,98,0.836734693877551,0.785714285714286
"8476","n03351262_5778.jpg","vehicle","fishing boat",326,500,"imagenet","fishing boat, fishing smack, fishing vessel",1,46,10,92,0.5,0.391304347826087
"8477","n03351262_6605.jpg","vehicle","fishing boat",325,500,"imagenet","fishing boat, fishing smack, fishing vessel",1,73,2,108,0.675925925925926,0.657407407407407
"8478","n03351262_6706.jpg","vehicle","fishing boat",334,500,"imagenet","fishing boat, fishing smack, fishing vessel",1,53,1,107,0.495327102803738,0.485981308411215
"8479","n03351262_7325.jpg","vehicle","fishing boat",375,500,"imagenet","fishing boat, fishing smack, fishing vessel",1,68,16,104,0.653846153846154,0.5
"8480","n03351262_7679.jpg","vehicle","fishing boat",333,500,"imagenet","fishing boat, fishing smack, fishing vessel",1,70,1,103,0.679611650485437,0.669902912621359
"8481","n03351262_797.jpg","vehicle","fishing boat",375,500,"imagenet","fishing boat, fishing smack, fishing vessel",1,41,9,83,0.493975903614458,0.385542168674699
"8482","n03351262_8162.jpg","vehicle","fishing boat",375,500,"imagenet","fishing boat, fishing smack, fishing vessel",1,58,7,92,0.630434782608696,0.554347826086957
"8483","n03351262_868.jpg","vehicle","fishing boat",334,500,"imagenet","fishing boat, fishing smack, fishing vessel",1,70,7,96,0.729166666666667,0.65625
"8484","n03351262_897.jpg","vehicle","fishing boat",400,550,"imagenet","fishing boat, fishing smack, fishing vessel",1,87,7,117,0.743589743589744,0.683760683760684
"8485","n03351262_964.jpg","vehicle","fishing boat",500,375,"imagenet","fishing boat, fishing smack, fishing vessel",1,59,5,102,0.57843137254902,0.529411764705882
"8486","n03384352_10087.jpg","vehicle","forklift",500,375,"imagenet","forklift",1,68,3,96,0.708333333333333,0.677083333333333
"8487","n03384352_10431.jpg","vehicle","forklift",375,500,"imagenet","forklift",1,81,8,110,0.736363636363636,0.663636363636364
"8488","n03384352_10506.jpg","vehicle","forklift",375,500,"imagenet","forklift",1,101,7,117,0.863247863247863,0.803418803418803
"8489","n03384352_10775.jpg","vehicle","forklift",375,500,"imagenet","forklift",1,77,9,90,0.855555555555556,0.755555555555556
"8490","n03384352_11309.jpg","vehicle","forklift",500,375,"imagenet","forklift",1,73,3,91,0.802197802197802,0.769230769230769
"8491","n03384352_11538.jpg","vehicle","forklift",375,500,"imagenet","forklift",1,77,2,98,0.785714285714286,0.76530612244898
"8492","n03384352_12110.jpg","vehicle","forklift",330,500,"imagenet","forklift",1,77,7,96,0.802083333333333,0.729166666666667
"8493","n03384352_12186.jpg","vehicle","forklift",375,500,"imagenet","forklift",1,99,7,107,0.925233644859813,0.85981308411215
"8494","n03384352_12226.jpg","vehicle","forklift",375,500,"imagenet","forklift",1,68,12,81,0.839506172839506,0.691358024691358
"8495","n03384352_12708.jpg","vehicle","forklift",500,334,"imagenet","forklift",1,61,3,91,0.67032967032967,0.637362637362637
"8496","n03384352_149.jpg","vehicle","forklift",500,333,"imagenet","forklift",1,57,11,104,0.548076923076923,0.442307692307692
"8497","n03384352_14928.jpg","vehicle","forklift",283,350,"imagenet","forklift",1,69,9,89,0.775280898876405,0.674157303370786
"8498","n03384352_15031.jpg","vehicle","forklift",379,500,"imagenet","forklift",1,82,8,97,0.845360824742268,0.762886597938144
"8499","n03384352_1547.jpg","vehicle","forklift",500,333,"imagenet","forklift",1,97,3,110,0.881818181818182,0.854545454545454
"8500","n03384352_1664.jpg","vehicle","forklift",500,375,"imagenet","forklift",1,49,0,92,0.532608695652174,0.532608695652174
"8501","n03384352_1735.jpg","vehicle","forklift",331,500,"imagenet","forklift",1,67,3,95,0.705263157894737,0.673684210526316
"8502","n03384352_1736.jpg","vehicle","forklift",375,500,"imagenet","forklift",1,58,4,81,0.716049382716049,0.666666666666667
"8503","n03384352_202.jpg","vehicle","forklift",252,311,"imagenet","forklift",1,80,7,96,0.833333333333333,0.760416666666667
"8504","n03384352_2419.jpg","vehicle","forklift",333,500,"imagenet","forklift",1,87,7,102,0.852941176470588,0.784313725490196
"8505","n03384352_2459.jpg","vehicle","forklift",375,500,"imagenet","forklift",1,67,6,88,0.761363636363636,0.693181818181818
"8506","n03384352_2487.jpg","vehicle","forklift",362,500,"imagenet","forklift",1,68,1,102,0.666666666666667,0.656862745098039
"8507","n03384352_2517.jpg","vehicle","forklift",240,320,"imagenet","forklift",1,44,2,92,0.478260869565217,0.456521739130435
"8508","n03384352_2786.jpg","vehicle","forklift",327,500,"imagenet","forklift",1,96,11,122,0.786885245901639,0.69672131147541
"8509","n03384352_29.jpg","vehicle","forklift",334,500,"imagenet","forklift",1,61,4,89,0.685393258426966,0.640449438202247
"8510","n03384352_2940.jpg","vehicle","forklift",333,500,"imagenet","forklift",1,75,10,92,0.815217391304348,0.706521739130435
"8511","n03384352_2997.jpg","vehicle","forklift",375,500,"imagenet","forklift",1,73,3,104,0.701923076923077,0.673076923076923
"8512","n03384352_304.jpg","vehicle","forklift",375,500,"imagenet","forklift",1,77,1,105,0.733333333333333,0.723809523809524
"8513","n03384352_3142.jpg","vehicle","forklift",263,350,"imagenet","forklift",1,88,7,106,0.830188679245283,0.764150943396226
"8514","n03384352_3206.jpg","vehicle","forklift",300,300,"imagenet","forklift",1,77,6,88,0.875,0.806818181818182
"8515","n03384352_3472.jpg","vehicle","forklift",346,500,"imagenet","forklift",1,72,6,92,0.782608695652174,0.717391304347826
"8516","n03384352_3478.jpg","vehicle","forklift",333,500,"imagenet","forklift",1,86,3,97,0.88659793814433,0.855670103092783
"8517","n03384352_3531.jpg","vehicle","forklift",432,650,"imagenet","forklift",1,85,14,98,0.86734693877551,0.724489795918367
"8518","n03384352_3643.jpg","vehicle","forklift",500,334,"imagenet","forklift",1,67,8,98,0.683673469387755,0.602040816326531
"8519","n03384352_365.jpg","vehicle","forklift",375,500,"imagenet","forklift",1,74,9,87,0.850574712643678,0.747126436781609
"8520","n03384352_3683.jpg","vehicle","forklift",375,500,"imagenet","forklift",1,75,2,103,0.728155339805825,0.70873786407767
"8521","n03384352_377.jpg","vehicle","forklift",332,500,"imagenet","forklift",1,76,3,101,0.752475247524752,0.722772277227723
"8522","n03384352_4114.jpg","vehicle","forklift",375,500,"imagenet","forklift",1,97,9,106,0.915094339622642,0.830188679245283
"8523","n03384352_4118.jpg","vehicle","forklift",375,500,"imagenet","forklift",1,70,4,100,0.7,0.66
"8524","n03384352_4289.jpg","vehicle","forklift",225,300,"imagenet","forklift",1,60,4,94,0.638297872340426,0.595744680851064
"8525","n03384352_4313.jpg","vehicle","forklift",375,500,"imagenet","forklift",1,65,4,80,0.8125,0.7625
"8526","n03384352_4345.jpg","vehicle","forklift",357,425,"imagenet","forklift",1,54,2,77,0.701298701298701,0.675324675324675
"8527","n03384352_4362.jpg","vehicle","forklift",347,500,"imagenet","forklift",1,77,8,89,0.865168539325843,0.775280898876405
"8528","n03384352_4420.jpg","vehicle","forklift",333,500,"imagenet","forklift",1,59,5,95,0.621052631578947,0.568421052631579
"8529","n03384352_4459.jpg","vehicle","forklift",375,500,"imagenet","forklift",1,88,6,101,0.871287128712871,0.811881188118812
"8530","n03384352_4667.jpg","vehicle","forklift",428,500,"imagenet","forklift",1,97,10,118,0.822033898305085,0.73728813559322
"8531","n03384352_4683.jpg","vehicle","forklift",301,400,"imagenet","forklift",1,87,20,106,0.820754716981132,0.632075471698113
"8532","n03384352_4830.jpg","vehicle","forklift",333,500,"imagenet","forklift",1,85,7,102,0.833333333333333,0.764705882352941
"8533","n03384352_4866.jpg","vehicle","forklift",375,500,"imagenet","forklift",1,69,6,101,0.683168316831683,0.623762376237624
"8534","n03384352_4888.jpg","vehicle","forklift",500,333,"imagenet","forklift",1,66,5,77,0.857142857142857,0.792207792207792
"8535","n03384352_5269.jpg","vehicle","forklift",375,500,"imagenet","forklift",1,79,10,93,0.849462365591398,0.741935483870968
"8536","n03384352_5294.jpg","vehicle","forklift",500,333,"imagenet","forklift",1,93,2,110,0.845454545454545,0.827272727272727
"8537","n03384352_6010.jpg","vehicle","forklift",259,345,"imagenet","forklift",1,82,0,98,0.836734693877551,0.836734693877551
"8538","n03384352_6124.jpg","vehicle","forklift",500,375,"imagenet","forklift",1,88,1,108,0.814814814814815,0.805555555555556
"8539","n03384352_62.jpg","vehicle","forklift",500,375,"imagenet","forklift",1,78,3,110,0.709090909090909,0.681818181818182
"8540","n03384352_6321.jpg","vehicle","forklift",333,500,"imagenet","forklift",1,87,12,121,0.71900826446281,0.619834710743802
"8541","n03384352_6451.jpg","vehicle","forklift",480,640,"imagenet","forklift",1,82,16,100,0.82,0.66
"8542","n03384352_6532.jpg","vehicle","forklift",259,345,"imagenet","forklift",1,90,11,113,0.79646017699115,0.699115044247788
"8543","n03384352_6548.jpg","vehicle","forklift",450,600,"imagenet","forklift",1,74,0,93,0.795698924731183,0.795698924731183
"8544","n03384352_6549.jpg","vehicle","forklift",261,385,"imagenet","forklift",1,86,11,106,0.811320754716981,0.707547169811321
"8545","n03384352_7010.jpg","vehicle","forklift",375,500,"imagenet","forklift",1,81,1,96,0.84375,0.833333333333333
"8546","n03384352_7040.jpg","vehicle","forklift",375,500,"imagenet","forklift",1,72,1,100,0.72,0.71
"8547","n03384352_736.jpg","vehicle","forklift",375,500,"imagenet","forklift",1,86,7,102,0.843137254901961,0.774509803921569
"8548","n03384352_7515.jpg","vehicle","forklift",500,375,"imagenet","forklift",1,79,9,95,0.831578947368421,0.736842105263158
"8549","n03384352_7864.jpg","vehicle","forklift",375,500,"imagenet","forklift",1,71,6,85,0.835294117647059,0.764705882352941
"8550","n03384352_7952.jpg","vehicle","forklift",333,500,"imagenet","forklift",1,75,10,91,0.824175824175824,0.714285714285714
"8551","n03384352_8021.jpg","vehicle","forklift",500,333,"imagenet","forklift",1,70,0,102,0.686274509803922,0.686274509803922
"8552","n03384352_8326.jpg","vehicle","forklift",375,500,"imagenet","forklift",1,82,3,121,0.677685950413223,0.652892561983471
"8553","n03384352_887.jpg","vehicle","forklift",500,375,"imagenet","forklift",1,89,4,105,0.847619047619048,0.80952380952381
"8554","n03384352_9491.jpg","vehicle","forklift",375,500,"imagenet","forklift",1,71,9,95,0.747368421052632,0.652631578947368
"8555","n03384352_9687.jpg","vehicle","forklift",472,450,"imagenet","forklift",1,74,7,86,0.86046511627907,0.779069767441861
"8556","n03384352_9766.jpg","vehicle","forklift",500,375,"imagenet","forklift",1,84,11,109,0.770642201834862,0.669724770642202
"8557","n03384352_9868.jpg","vehicle","forklift",500,375,"imagenet","forklift",1,75,8,100,0.75,0.67
"8558","000000416279.jpg","vehicle","freighter",425,640,"coco","boat",1,53,5,96,0.552083333333333,0.5
"8559","n02878222_10543.jpg","vehicle","freighter",304,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,90,15,118,0.76271186440678,0.635593220338983
"8560","n02878222_10852.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,50,12,88,0.568181818181818,0.431818181818182
"8561","n02878222_1152.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,65,8,89,0.730337078651685,0.640449438202247
"8562","n02878222_11521.jpg","vehicle","freighter",500,375,"imagenet","bottom, freighter, merchantman, merchant ship",1,107,2,126,0.849206349206349,0.833333333333333
"8563","n02878222_1224.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,59,11,96,0.614583333333333,0.5
"8564","n02878222_12402.jpg","vehicle","freighter",333,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,83,6,127,0.653543307086614,0.606299212598425
"8565","n02878222_13661.jpg","vehicle","freighter",333,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,72,9,105,0.685714285714286,0.6
"8566","n02878222_13850.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,71,13,96,0.739583333333333,0.604166666666667
"8567","n02878222_13912.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,87,10,118,0.73728813559322,0.652542372881356
"8568","n02878222_14198.jpg","vehicle","freighter",500,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,66,3,97,0.680412371134021,0.649484536082474
"8569","n02878222_14542.jpg","vehicle","freighter",332,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,56,1,93,0.602150537634409,0.591397849462366
"8570","n02878222_14772.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,75,7,91,0.824175824175824,0.747252747252747
"8571","n02878222_1516.jpg","vehicle","freighter",333,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,52,5,103,0.504854368932039,0.456310679611651
"8572","n02878222_15173.jpg","vehicle","freighter",333,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,72,3,107,0.672897196261682,0.644859813084112
"8573","n02878222_16027.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,77,3,116,0.663793103448276,0.637931034482759
"8574","n02878222_16300.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,68,11,98,0.693877551020408,0.581632653061224
"8575","n02878222_16377.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,50,4,93,0.537634408602151,0.494623655913978
"8576","n02878222_16581.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,76,12,102,0.745098039215686,0.627450980392157
"8577","n02878222_1696.jpg","vehicle","freighter",333,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,59,3,86,0.686046511627907,0.651162790697674
"8578","n02878222_17573.jpg","vehicle","freighter",334,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,76,12,97,0.783505154639175,0.65979381443299
"8579","n02878222_17636.jpg","vehicle","freighter",332,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,48,2,87,0.551724137931034,0.528735632183908
"8580","n02878222_17891.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,44,3,105,0.419047619047619,0.39047619047619
"8581","n02878222_17948.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,76,12,102,0.745098039215686,0.627450980392157
"8582","n02878222_18067.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,63,7,79,0.79746835443038,0.708860759493671
"8583","n02878222_18070.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,61,7,100,0.61,0.54
"8584","n02878222_18358.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,79,16,103,0.766990291262136,0.611650485436893
"8585","n02878222_18521.jpg","vehicle","freighter",321,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,62,3,95,0.652631578947368,0.621052631578947
"8586","n02878222_18806.jpg","vehicle","freighter",333,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,80,9,109,0.73394495412844,0.651376146788991
"8587","n02878222_18843.jpg","vehicle","freighter",395,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,60,7,99,0.606060606060606,0.535353535353535
"8588","n02878222_1910.jpg","vehicle","freighter",338,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,71,8,99,0.717171717171717,0.636363636363636
"8589","n02878222_19277.jpg","vehicle","freighter",306,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,69,10,104,0.663461538461538,0.567307692307692
"8590","n02878222_19400.jpg","vehicle","freighter",304,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,70,11,94,0.74468085106383,0.627659574468085
"8591","n02878222_204.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,83,10,113,0.734513274336283,0.646017699115044
"8592","n02878222_2092.jpg","vehicle","freighter",333,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,58,1,101,0.574257425742574,0.564356435643564
"8593","n02878222_21406.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,68,3,93,0.731182795698925,0.698924731182796
"8594","n02878222_21494.jpg","vehicle","freighter",332,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,83,2,96,0.864583333333333,0.84375
"8595","n02878222_2180.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,49,4,84,0.583333333333333,0.535714285714286
"8596","n02878222_22680.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,73,8,100,0.73,0.65
"8597","n02878222_23049.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,42,5,95,0.442105263157895,0.389473684210526
"8598","n02878222_23074.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,76,14,97,0.783505154639175,0.639175257731959
"8599","n02878222_23308.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,79,7,102,0.774509803921569,0.705882352941177
"8600","n02878222_23354.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,87,9,102,0.852941176470588,0.764705882352941
"8601","n02878222_24359.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,80,7,108,0.740740740740741,0.675925925925926
"8602","n02878222_24389.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,69,15,95,0.726315789473684,0.568421052631579
"8603","n02878222_26417.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,63,7,95,0.663157894736842,0.589473684210526
"8604","n02878222_26509.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,84,14,110,0.763636363636364,0.636363636363636
"8605","n02878222_26794.jpg","vehicle","freighter",400,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,62,13,96,0.645833333333333,0.510416666666667
"8606","n02878222_30785.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,73,9,105,0.695238095238095,0.60952380952381
"8607","n02878222_30846.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,91,13,112,0.8125,0.696428571428571
"8608","n02878222_30942.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,70,13,99,0.707070707070707,0.575757575757576
"8609","n02878222_32269.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,43,7,81,0.530864197530864,0.444444444444444
"8610","n02878222_34897.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,87,12,114,0.763157894736842,0.657894736842105
"8611","n02878222_35223.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,67,3,102,0.656862745098039,0.627450980392157
"8612","n02878222_35299.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,66,3,104,0.634615384615385,0.605769230769231
"8613","n02878222_3584.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,70,9,101,0.693069306930693,0.603960396039604
"8614","n02878222_3677.jpg","vehicle","freighter",332,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,68,3,97,0.701030927835051,0.670103092783505
"8615","n02878222_3678.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,64,9,91,0.703296703296703,0.604395604395604
"8616","n02878222_37557.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,59,2,92,0.641304347826087,0.619565217391304
"8617","n02878222_37920.jpg","vehicle","freighter",346,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,83,9,98,0.846938775510204,0.755102040816326
"8618","n02878222_37931.jpg","vehicle","freighter",333,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,75,7,101,0.742574257425743,0.673267326732673
"8619","n02878222_38486.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,56,13,86,0.651162790697674,0.5
"8620","n02878222_3982.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,78,17,97,0.804123711340206,0.628865979381443
"8621","n02878222_4032.jpg","vehicle","freighter",333,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,45,3,95,0.473684210526316,0.442105263157895
